,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
755,Ban Sahi Al Tarf,9,33GCjrA7g0lnENRXkuAMr9,Hamam Al Shahar,spotify:track:33GCjrA7g0lnENRXkuAMr9,0.819,0.416,0.21,0.00176,0.184,-19.429,0.0602,166.203,0.53,1
756,Dastour,1,65vyTHXNFvyqOU2X73ogiJ,Dastour,spotify:track:65vyTHXNFvyqOU2X73ogiJ,0.941,0.267,0.326,0.835,0.186,-16.104,0.0538,175.602,0.412,4
757,Dastour,2,78hrUhEJPcrbEQrVAMVaMM,Zikrah,spotify:track:78hrUhEJPcrbEQrVAMVaMM,0.436,0.61,0.285,1.52e-06,0.0828,-17.092,0.0844,153.631,0.576,7
758,Dastour,3,7nmK67NnOq89gEzEeR0rqM,Raba Hajir,spotify:track:7nmK67NnOq89gEzEeR0rqM,0.333,0.577,0.358,0.0014,0.313,-11.231,0.111,119.476,0.574,3
759,Dastour,4,0wQerDEFU3cforCXB4Y913,Rudi Salami,spotify:track:0wQerDEFU3cforCXB4Y913,0.427,0.257,0.461,0.00285,0.85,-17.713,0.0536,144.437,0.404,12
760,Dastour,5,7KHg686k77wmtXvzoXVI7E,Rasouli Goum,spotify:track:7KHg686k77wmtXvzoXVI7E,0.92,0.614,0.118,0.0149,0.107,-20.236,0.0617,70.345,0.843,9
761,Dastour,6,3j1SRbJB2VtdrN4A9I1pN3,Still Janahah,spotify:track:3j1SRbJB2VtdrN4A9I1pN3,0.82,0.435,0.366,8.22e-06,0.115,-14.345,0.0821,205.07,0.899,6
762,Dastour,7,4XM3KTcSSpyEYllaYDqHKF,Sara Al Layl,spotify:track:4XM3KTcSSpyEYllaYDqHKF,0.0578,0.402,0.469,0,0.138,-9.954,0.0696,114.006,0.731,6
763,Dastour,8,1ZmYbKHHiySuMnYoihQR5m,Sikat Al Tayeheen,spotify:track:1ZmYbKHHiySuMnYoihQR5m,0.84,0.262,0.331,0.0239,0.32,-19.35,0.0487,79.657,0.607,6
764,Eid Al Farah,1,34ccHdE5b03sZB0KZbfJ7l,Eid Al Farah,spotify:track:34ccHdE5b03sZB0KZbfJ7l,0.522,0.397,0.339,0.0118,0.408,-17.184,0.0357,149.17,0.74,6
765,Eid Al Farah,2,0GRCyLxMDMKEnZrNCzATaa,Eyounak La Tuareeha,spotify:track:0GRCyLxMDMKEnZrNCzATaa,0.0424,0.46,0.64,0,0.101,-10.365,0.0551,150.254,0.603,6
766,Eid Al Farah,3,1TXijGsNyAf3IzxvXh9fWB,Eyouni Hazeenah,spotify:track:1TXijGsNyAf3IzxvXh9fWB,0.691,0.441,0.429,0.654,0.7,-18.577,0.0462,72.922,0.938,4
767,Eid Al Farah,4,4Rc0aDnWOTsrV4OJScqxTj,Gafil Al Hamm,spotify:track:4Rc0aDnWOTsrV4OJScqxTj,0.853,0.448,0.221,1.42e-05,0.151,-21.672,0.0535,146.636,0.843,6
768,Eid Al Farah,5,5PMMVCrjKCK38fUJoREYyI,Gareeb Al Dar,spotify:track:5PMMVCrjKCK38fUJoREYyI,0.878,0.565,0.294,0.326,0.0664,-17.416,0.0342,141.904,0.822,6
769,Eid Al Farah,6,4DjZx5NGJ5ePL2mMl0RRCC,Mouj Al Naseem,spotify:track:4DjZx5NGJ5ePL2mMl0RRCC,0.905,0.418,0.0889,0.0355,0.12,-21.603,0.076,199.401,0.601,4
770,Eid Al Farah,7,7xTVjYSRW8A1SmgWEKTRNb,Fi Al Jou Ghaim,spotify:track:7xTVjYSRW8A1SmgWEKTRNb,0.706,0.271,0.432,8.27e-06,0.807,-16.036,0.0557,156.816,0.517,5
771,Eid Al Farah,8,23uOhCSTNwpkuWWHroEhGH,Fi Eyounak,spotify:track:23uOhCSTNwpkuWWHroEhGH,0.661,0.542,0.393,0.00379,0.136,-16.518,0.0489,153.692,0.891,4
772,Enta Al Hawa,1,7DTdwTKylFigR2j2qsMpt9,Enta Al Hawa,spotify:track:7DTdwTKylFigR2j2qsMpt9,0.811,0.398,0.214,0.00855,0.245,-19.023,0.0618,79.148,0.522,4
773,Enta Al Hawa,2,5A0BPoW1rgO8Tatr3zCs6i,Al Ougad,spotify:track:5A0BPoW1rgO8Tatr3zCs6i,0.396,0.481,0.299,0,0.337,-17.853,0.0368,154.187,0.87,5
774,Enta Al Hawa,3,1hUZ65HTVBdH8jqGZxFRQ9,Al Maazeem,spotify:track:1hUZ65HTVBdH8jqGZxFRQ9,0.775,0.313,0.343,4.48e-06,0.676,-14.584,0.0629,75.105,0.381,14
775,Enta Al Hawa,4,4Fh0PD8gltJbWSts3ZVJVK,Al Wafa Tabbi,spotify:track:4Fh0PD8gltJbWSts3ZVJVK,0.0161,0.226,0.695,2.49e-06,0.61,-13.198,0.0888,169.73,0.708,3
776,Enta Al Hawa,5,0FR3m8YZ0eSAymFNn77trD,Al Wannah,spotify:track:0FR3m8YZ0eSAymFNn77trD,0.449,0.538,0.683,3.6e-05,0.945,-11.125,0.0403,147.292,0.709,5
777,Enta Al Hawa,6,05mSwaZ4fPRnud0vI4KPsr,Ela Man,spotify:track:05mSwaZ4fPRnud0vI4KPsr,0.637,0.426,0.401,2.51e-05,0.308,-11.862,0.0511,157.088,0.779,4
778,Gaswah,1,1GYEUeLLIy1P59Wf8O3gYI,Gaswah,spotify:track:1GYEUeLLIy1P59Wf8O3gYI,0.308,0.388,0.668,0,0.97,-7.08,0.0873,151.988,0.729,5
779,Gaswah,2,5lSl6qw1OWKD3RSLtv9nE0,Kan Al Wafa Tabbee,spotify:track:5lSl6qw1OWKD3RSLtv9nE0,0.0345,0.222,0.402,0,0.541,-21.11,0.1,172.543,0.668,4
780,Gaswah,3,3KW2kRAXqLbbDVhBuCS58t,Kifani Azab,spotify:track:3KW2kRAXqLbbDVhBuCS58t,0.52,0.37,0.535,4.45e-05,0.686,-10.547,0.055,153.71,0.606,12
781,Gaswah,4,2dwtmaTXMMCMHUy3ZkSpp8,Kul Ma Gafayet,spotify:track:2dwtmaTXMMCMHUy3ZkSpp8,0.334,0.35,0.502,0,0.473,-15.517,0.0499,149.947,0.592,10
782,Gaswah,5,4JXZhk5lO3ZUtLWy2fecH5,Kulak Nazar,spotify:track:4JXZhk5lO3ZUtLWy2fecH5,0.0312,0.472,0.546,0,0.122,-14.725,0.0616,151.387,0.791,4
783,Gaswah,6,5SWY9tkHunsx6DYeoGNpDy,La Tejraheeni,spotify:track:5SWY9tkHunsx6DYeoGNpDy,0.882,0.537,0.186,0.00171,0.113,-18.459,0.0307,96.899,0.625,4
784,Gaswah,7,2rscdhin0g0G1GsKPGeg94,Lak Hagg Tezaal,spotify:track:2rscdhin0g0G1GsKPGeg94,0.837,0.55,0.339,0.0398,0.149,-14.525,0.086,77.28,0.755,3
785,La Tisrig Al Wagt,1,5r0fnxRqMvk1piTuaeuIcC,La Tisrig Al Wagt,spotify:track:5r0fnxRqMvk1piTuaeuIcC,0.418,0.463,0.247,0,0.458,-17.981,0.0461,154.368,0.6,10
786,La Tisrig Al Wagt,2,6K1dWPjrLeElyR02k9aDSu,Ma Ajmalak,spotify:track:6K1dWPjrLeElyR02k9aDSu,0.577,0.622,0.452,0,0.255,-17.238,0.0879,87.575,0.932,3
787,La Tisrig Al Wagt,3,1yQXCkFX2alhL1sn41LZVF,Ya Haseeb Al Rouh,spotify:track:1yQXCkFX2alhL1sn41LZVF,0.957,0.547,0.298,0.444,0.118,-20.026,0.0566,80.398,0.96,3
788,La Tisrig Al Wagt,4,6Lif4Orc81gP7pdfEqxcs1,Ya Mashaaalah Allah,spotify:track:6Lif4Orc81gP7pdfEqxcs1,0.654,0.662,0.712,5.36e-05,0.302,-11.235,0.0543,88.685,0.922,2
789,La Tisrig Al Wagt,5,2UGz0u3xr6nkOm5AWtBvZ6,Ya Hamamah,spotify:track:2UGz0u3xr6nkOm5AWtBvZ6,0.832,0.411,0.724,0,0.421,-7.709,0.133,149.607,0.813,9
790,La Tisrig Al Wagt,6,4MR0gU9pM45PstlGrqWWgR,Ya Sahaeeb,spotify:track:4MR0gU9pM45PstlGrqWWgR,0.866,0.372,0.339,5.27e-06,0.108,-13.591,0.0643,170.14,0.4,4
791,La Tisrig Al Wagt,7,5umi0zWqiYKgEpKbhT5VQS,Ghartin Al Ayam,spotify:track:5umi0zWqiYKgEpKbhT5VQS,0.757,0.503,0.54,0.0135,0.488,-13.472,0.0413,80.12,0.94,3
792,La Tisrig Al Wagt,8,0h5MG7jush2ROJx0nuHxDc,Hayati Kulha,spotify:track:0h5MG7jush2ROJx0nuHxDc,0.826,0.386,0.412,0.00266,0.29,-11.703,0.0529,203.111,0.75,3
793,La Tisrig Al Wagt,9,5YrUCGoik9eat2EySKC0Zg,La Tishtaki,spotify:track:5YrUCGoik9eat2EySKC0Zg,0.838,0.683,0.523,0.00488,0.126,-10.787,0.0441,93.913,0.678,4
794,La Tisrig Al Wagt,10,1wlkdyx6VpXQ49WEXvvkt1,Washaib Aini,spotify:track:1wlkdyx6VpXQ49WEXvvkt1,0.874,0.365,0.37,0.082,0.199,-14.441,0.0937,157.664,0.534,3
795,Ounshoudat Al Matar,1,1uhpsRe2CUJfQGu3AbjJU6,Ounshoudat Al Matar,spotify:track:1uhpsRe2CUJfQGu3AbjJU6,0.585,0.382,0.475,0,0.415,-8.204,0.0366,101.596,0.54,12
796,Ounshoudat Al Matar,2,0uP8WOPWOQB7c2IVrX7Rpf,Al Ghazal Alaredeah,spotify:track:0uP8WOPWOQB7c2IVrX7Rpf,0.0992,0.543,0.537,0,0.208,-15.192,0.204,89.971,0.74,3
797,Ounshoudat Al Matar,3,5J1vxK5cuAaKvsQTSY7vr5,Al Moaanah,spotify:track:5J1vxK5cuAaKvsQTSY7vr5,0.66,0.539,0.772,1.58e-06,0.119,-8.043,0.11,83.788,0.291,4
798,Ounshoudat Al Matar,4,2mLLl8ZPR6uuX9K6z6AOTo,Sammi,spotify:track:2mLLl8ZPR6uuX9K6z6AOTo,0.0294,0.271,0.559,0,0.598,-13.763,0.0761,83.582,0.61,3
799,Ounshoudat Al Matar,5,0dtfekqTz6oP3DfkaIT5vp,Alamtha,spotify:track:0dtfekqTz6oP3DfkaIT5vp,0.843,0.544,0.534,0.0278,0.0694,-11.009,0.04,145.487,0.563,4
800,Ounshoudat Al Matar,6,1XjNljwCvZvfp58ZObweo5,Eyoun Al Lail,spotify:track:1XjNljwCvZvfp58ZObweo5,0.0481,0.423,0.59,0,0.133,-10.333,0.0479,152.965,0.802,4
801,أغاني على العود الجزء الرابع,1,18CC10UTWLPHhEBjWYspsO,ألا يا وقت,spotify:track:18CC10UTWLPHhEBjWYspsO,0.927,0.523,0.304,0,0.109,-7.02,0.0344,113.643,0.324,4
802,أغاني على العود الجزء الرابع,2,4qttbLGGmY15fOa4IE2E1g,حبكم وسط الحشى,spotify:track:4qttbLGGmY15fOa4IE2E1g,0.894,0.493,0.443,0,0.0889,-3.029,0.0336,105.606,0.306,3
803,أغاني على العود الجزء الرابع,3,262XNTLTBbpuBD2Rz6RIrC,ساعات,spotify:track:262XNTLTBbpuBD2Rz6RIrC,0.94,0.484,0.299,0,0.105,-6.919,0.0329,107.821,0.306,4
804,أغاني على العود الجزء الرابع,4,3kPJsaYkXIOiKuRjB2Vkzp,قهر,spotify:track:3kPJsaYkXIOiKuRjB2Vkzp,0.937,0.537,0.246,0,0.106,-7.293,0.0462,100.574,0.352,2
805,أغاني على العود الجزء الرابع,5,2EfMSVPakvcCgKFVmarLKJ,لبيه,spotify:track:2EfMSVPakvcCgKFVmarLKJ,0.937,0.584,0.364,0,0.2,-4.877,0.044,117.596,0.431,2
806,أغاني على العود الجزء الرابع,6,7o7fIMSW1bIUh0GA1aDEiJ,رحمة عيونك,spotify:track:7o7fIMSW1bIUh0GA1aDEiJ,0.961,0.366,0.267,1.14e-05,0.0868,-7.302,0.0431,198.473,0.24,2
807,أغاني على العود الجزء الرابع,7,6XEDHR5B9IbJLFBhC6Kc57,ودي أبكي,spotify:track:6XEDHR5B9IbJLFBhC6Kc57,0.943,0.588,0.386,0,0.104,-3.346,0.0412,123.908,0.29,1
808,أغاني على العود الجزء الرابع,8,24ZiOxCafzuL2BgS4BuZCD,ودي أغير,spotify:track:24ZiOxCafzuL2BgS4BuZCD,0.938,0.517,0.323,0,0.109,-5.98,0.0532,68.163,0.49,1
809,أغاني على العود الجزء الرابع,9,6rfwEp8rHnpOULZwaGZgDd,عيد النظر,spotify:track:6rfwEp8rHnpOULZwaGZgDd,0.866,0.582,0.269,0,0.0592,-7.215,0.0441,119.934,0.667,5
810,Best Of Rashed Pt.2,1,3lkcdXTrg1Pv2ZtkA4QIOY,Sout Al Makan,spotify:track:3lkcdXTrg1Pv2ZtkA4QIOY,0.0558,0.458,0.914,0,0.0481,0.15,0.227,149.889,0.782,9
811,Best Of Rashed Pt.2,2,3lriUIkoR1wcctTh5Ylpgb,Al Shouhra,spotify:track:3lriUIkoR1wcctTh5Ylpgb,0.0917,0.615,0.705,0,0.0698,-6.135,0.0836,160.437,0.601,8
812,Best Of Rashed Pt.2,3,2i02FwSiYA7y0yDXCt8RSf,Hajm Al Zaal,spotify:track:2i02FwSiYA7y0yDXCt8RSf,0.344,0.611,0.781,0,0.0611,-2.838,0.16,80.826,0.551,16
813,Best Of Rashed Pt.2,4,3X5IQxKDmsk7oKFm548wo3,La Tgherak Dehkety,spotify:track:3X5IQxKDmsk7oKFm548wo3,0.383,0.573,0.885,0,0.0307,-4.532,0.241,78.942,0.687,15
814,Best Of Rashed Pt.2,5,4bfPRvbOSwhHZWnFj4AcAA,Al Darahem,spotify:track:4bfPRvbOSwhHZWnFj4AcAA,0.224,0.609,0.844,2.22e-06,0.081,-3.504,0.223,90.017,0.808,7
815,Best Of Rashed Pt.2,6,2RG0lba4DqduVCozxzBhwE,Hazy Ttoboei,spotify:track:2RG0lba4DqduVCozxzBhwE,0.242,0.619,0.794,0,0.0249,-5.8,0.151,87.006,0.67,11
816,Best Of Rashed Pt.2,7,2sIjaWNBEXmO4hXvjkqB7J,BeEed Tarekni,spotify:track:2sIjaWNBEXmO4hXvjkqB7J,0.0992,0.635,0.923,0,0.126,-3.369,0.222,92.05,0.683,14
817,Best Of Rashed Pt.2,8,2lEFdW1YELtUgyMGDifBMz,Hala Belli,spotify:track:2lEFdW1YELtUgyMGDifBMz,0.445,0.625,0.961,0,0.0439,-0.404,0.139,92.424,0.735,18
818,Best Of Rashed Pt.2,9,33hrOIYuJYaqBQyjhPnRWs,Shef Dameti,spotify:track:33hrOIYuJYaqBQyjhPnRWs,0.15,0.638,0.924,0,0.0664,-0.398,0.111,92.116,0.704,8
819,Best Of Rashed Pt.2,10,7nyvKPysP23dvQwgvnCo0P,Toubah,spotify:track:7nyvKPysP23dvQwgvnCo0P,0.258,0.637,0.938,0,0.106,-1.657,0.206,95.378,0.808,8
820,Best Of Rashed Pt.2,11,3y57OE7wIq0F4S66Xw0fRv,Baynonah,spotify:track:3y57OE7wIq0F4S66Xw0fRv,0.212,0.721,0.862,0,0.249,0.004,0.0463,110.976,0.741,3
821,Best Of Rashed Pt.2,12,14Rzp3VdvS2aKoOf88b0N7,Ashoof El Zaen,spotify:track:14Rzp3VdvS2aKoOf88b0N7,0.208,0.533,0.781,0,0.192,-5.631,0.0711,77.026,0.785,6
822,Best Of Rashed Pt.2,13,1EBUPAXHkgxekW92JntOPo,Al Add Al Tanazoli,spotify:track:1EBUPAXHkgxekW92JntOPo,0.307,0.462,0.922,0,0.283,0.247,0.275,83.561,0.781,5
823,حفلة دبي 2016,1,1sIV0mMt6xHRQOypjQwJIz,ياناسينا,spotify:track:1sIV0mMt6xHRQOypjQwJIz,0.29,0.477,0.838,0.00347,0.796,-4.809,0.0633,145.465,0.768,7
824,حفلة دبي 2016,2,2V8BzuYFNTtHjfNLX761Vg,دبي دانة الدنيا,spotify:track:2V8BzuYFNTtHjfNLX761Vg,0.729,0.329,0.807,1.35e-06,0.661,-5.836,0.178,81.686,0.361,2
825,حفلة دبي 2016,3,0kgExM6Fowcin4Y5mC0wr9,المسافر,spotify:track:0kgExM6Fowcin4Y5mC0wr9,0.568,0.44,0.684,0.00709,0.29,-6.148,0.0327,134.355,0.44,5
826,حفلة دبي 2016,4,7ClXZvKTovVB7YFmTXwq1U,عشيري,spotify:track:7ClXZvKTovVB7YFmTXwq1U,0.462,0.302,0.808,6.8e-05,0.476,-5.773,0.155,70.814,0.768,3
827,حفلة دبي 2016,5,2fhrNGqmzW9hFyG9vkSeIu,خذ راحتك,spotify:track:2fhrNGqmzW9hFyG9vkSeIu,0.604,0.483,0.744,0,0.766,-4.908,0.0456,145.303,0.713,12
828,حفلة دبي 2016,6,3eMXRrVZsm9im4LbweMmJD,يا غالي الناس,spotify:track:3eMXRrVZsm9im4LbweMmJD,0.501,0.392,0.787,1.54e-06,0.888,-4.356,0.0522,144.878,0.642,3
829,حفلة دبي 2016,7,60YC24XgxdRqqMCbo0Dn5J,أحلى عذاب,spotify:track:60YC24XgxdRqqMCbo0Dn5J,0.54,0.459,0.748,0.00419,0.716,-5.384,0.0559,71.3,0.827,2
830,حفلة دبي 2016,8,51lR5TPE86uPtdNssSue9l,كثر كل شي واحشني,spotify:track:51lR5TPE86uPtdNssSue9l,0.702,0.372,0.605,5.39e-05,0.624,-5.823,0.0356,130.978,0.473,5
831,حفلة دبي 2016,9,662sDOKCxCwugQkO2jVrT8,ولا عليا,spotify:track:662sDOKCxCwugQkO2jVrT8,0.59,0.456,0.715,1.16e-05,0.661,-7.136,0.159,79.006,0.823,2
832,حفلة دبي 2016,10,125XHuusPpepmDLoJ7IVoF,الليل والناس,spotify:track:125XHuusPpepmDLoJ7IVoF,0.679,0.44,0.573,3.49e-05,0.896,-6.2,0.0369,134.721,0.328,2
833,حفلة دبي 2016,11,5W49BA4WKLmd8IdOAVHFrz,لربما,spotify:track:5W49BA4WKLmd8IdOAVHFrz,0.587,0.265,0.609,2.01e-06,0.372,-7.271,0.082,204.736,0.608,11
834,حفلة دبي 2016,13,5PO7IEid3dueTg86QxESmb,الأولاني,spotify:track:5PO7IEid3dueTg86QxESmb,0.639,0.612,0.676,7.64e-05,0.211,-6.109,0.0465,142.023,0.65,2
835,حفلة دبي 2016,14,0jEDomb6llkMtG6zORjwU1,شرطان الذهب,spotify:track:0jEDomb6llkMtG6zORjwU1,0.498,0.62,0.72,0.000136,0.183,-6.154,0.0454,144.074,0.858,6
836,حفلة دبي 2016,15,17D8WP9oVeCTgEFRKbM9cW,بكرة,spotify:track:17D8WP9oVeCTgEFRKbM9cW,0.482,0.393,0.687,0,0.393,-6.888,0.102,68.875,0.676,3
837,حفلة دبي 2016,18,4sm2eSIjqgkp74LMdnDpbs,أجيبه,spotify:track:4sm2eSIjqgkp74LMdnDpbs,0.417,0.476,0.774,0,0.535,-5.584,0.0754,146.763,0.763,3
838,حفلة دبي 2016,19,3XFRnICkWLlSwDW6S0Zojx,عذاب العاشقينا,spotify:track:3XFRnICkWLlSwDW6S0Zojx,0.552,0.591,0.775,5.56e-06,0.71,-4.724,0.0804,141.852,0.824,4
839,حفلة دبي 2016,21,3aXMHo8vdak59yNfXEl6cG,إلا هذا,spotify:track:3aXMHo8vdak59yNfXEl6cG,0.566,0.614,0.855,1.2e-06,0.0923,-5.985,0.171,148.138,0.923,1
840,حفلة دبي 2016,22,7Kz9QyoCjpIW5JxWIg5Qq3,القمره,spotify:track:7Kz9QyoCjpIW5JxWIg5Qq3,0.357,0.469,0.812,2.39e-06,0.456,-5.629,0.0775,81.939,0.816,1
841,حفلة دبي 2016,23,2ATfXhfcsKipOKnGM3Rhrc,أغلى حبيبة,spotify:track:2ATfXhfcsKipOKnGM3Rhrc,0.682,0.529,0.693,2.93e-06,0.569,-5.493,0.0671,135.427,0.759,2
842,حفلة دبي 2016,24,6F0TQjCgX3vRvfCRUZxedi,أبشر من عيوني,spotify:track:6F0TQjCgX3vRvfCRUZxedi,0.579,0.537,0.764,3.08e-06,0.239,-5.872,0.0694,144.467,0.776,7
843,حفلة دبي 2016,25,5sZbBVOpsXWUc0sMm7b6wR,أنا الأبيض,spotify:track:5sZbBVOpsXWUc0sMm7b6wR,0.565,0.61,0.866,0,0.785,-5.999,0.163,142.157,0.806,6
844,حفلة دبي 2016,26,6LnHKKzN0mP6MRYXfU7NpP,تفنن,spotify:track:6LnHKKzN0mP6MRYXfU7NpP,0.537,0.5,0.714,0,0.567,-5.51,0.0536,142.495,0.699,2
845,حفلة دبي 2016,27,5GOwmY1HIIbDx0oyvwzIpd,سارق القلب,spotify:track:5GOwmY1HIIbDx0oyvwzIpd,0.471,0.514,0.849,0,0.592,-6.098,0.139,148.435,0.864,6
846,أغاني على العود الجزء الثالث,1,6dqT1rtvERsDltPUFLmn3M,الا يا وقت,spotify:track:6dqT1rtvERsDltPUFLmn3M,0.963,0.554,0.072,0,0.109,-17.165,0.0555,111.053,0.334,2
847,أغاني على العود الجزء الثالث,2,5v34ucsUKUpQtBHW4Mp0Vs,غير الناس,spotify:track:5v34ucsUKUpQtBHW4Mp0Vs,0.98,0.522,0.0613,0,0.106,-18.828,0.0704,110.66,0.224,5
848,أغاني على العود الجزء الثالث,3,04C72uh8reYPdusNfBMznl,تحس توك,spotify:track:04C72uh8reYPdusNfBMznl,0.982,0.486,0.0412,3.24e-06,0.0985,-19.088,0.0618,107.783,0.152,3
849,أغاني على العود الجزء الثالث,4,31GL0RyHvDVQmRnKVs7AW9,توصي شيء,spotify:track:31GL0RyHvDVQmRnKVs7AW9,0.974,0.55,0.0546,0,0.107,-16.873,0.0786,111.929,0.37,2
850,أغاني على العود الجزء الثالث,6,40UeGHl4MrbA1Z2breSQVP,صاحب اللي,spotify:track:40UeGHl4MrbA1Z2breSQVP,0.933,0.61,0.311,0,0.105,-8.996,0.132,72.16,0.395,1
851,أغاني على العود الجزء الثالث,7,0ufHAdsfolO5DR4UAiSCPS,وحشتيني,spotify:track:0ufHAdsfolO5DR4UAiSCPS,0.974,0.516,0.0454,0.00054,0.11,-19.414,0.0559,108.735,0.324,3
852,أغاني على العود الجزء الثاني,2,0TNEIiybOln0yuXMGQqsUH,فقدناك,spotify:track:0TNEIiybOln0yuXMGQqsUH,0.981,0.513,0.0958,1.03e-05,0.0989,-17.396,0.0478,108.094,0.393,1
853,أغاني على العود الجزء الثاني,3,1I8q8eJ1tBNPzTt2HGqPCW,أرجوك,spotify:track:1I8q8eJ1tBNPzTt2HGqPCW,0.964,0.489,0.132,2.3e-06,0.115,-14.003,0.0416,123.27,0.341,1
854,أغاني على العود الجزء الثاني,5,4oTtZDIrpSSIxwfZW81cQY,أشكي,spotify:track:4oTtZDIrpSSIxwfZW81cQY,0.944,0.546,0.114,0,0.101,-13.636,0.0674,135.495,0.189,1
855,أغاني على العود الجزء الثاني,6,6fY0tP5EFOs4MK7UhmiCSb,علمتني,spotify:track:6fY0tP5EFOs4MK7UhmiCSb,0.985,0.471,0.0501,5.67e-05,0.09,-20.038,0.0459,113.719,0.145,1
856,أغاني على العود الجزء الثاني,8,0fllFXY20e24uufeOFxWTs,خلاص الماضي ودعته,spotify:track:0fllFXY20e24uufeOFxWTs,0.967,0.519,0.0914,0.000147,0.103,-18.09,0.0651,104.355,0.237,0
857,أغاني على العود الجزء الأول,1,4SBsBtGg8sRXazD58nuGOJ,لي بنت عم,spotify:track:4SBsBtGg8sRXazD58nuGOJ,0.94,0.507,0.234,0,0.114,-10.082,0.0774,69.273,0.423,1
858,أغاني على العود الجزء الأول,3,2uiKweMbeKDwOsMKw0KuZw,البارحة,spotify:track:2uiKweMbeKDwOsMKw0KuZw,0.936,0.613,0.279,0,0.118,-9.85,0.076,70.132,0.431,0
859,أغاني على العود الجزء الأول,5,0FhcObWT1fEwZsEeJEAjRL,للصبر أخر,spotify:track:0FhcObWT1fEwZsEeJEAjRL,0.95,0.495,0.114,3.76e-06,0.108,-16.7,0.0408,124.262,0.272,1
860,أغاني على العود الجزء الأول,6,2OsKNbFDvhd0aWDjvjqqjm,حكمه,spotify:track:2OsKNbFDvhd0aWDjvjqqjm,0.947,0.54,0.266,0,0.107,-9.053,0.0608,123.639,0.429,0
861,أغاني على العود الجزء الأول,7,4OLIMJ5VRsCky9SZrvOGJK,وحشتني سواليفك,spotify:track:4OLIMJ5VRsCky9SZrvOGJK,0.974,0.423,0.0535,1.56e-05,0.107,-20.862,0.0697,76.11,0.295,1
862,أغاني على العود الجزء الأول,9,7lLJAb6UrtQx9gLUnbMTVw,قالت لي أنساني,spotify:track:7lLJAb6UrtQx9gLUnbMTVw,0.947,0.541,0.176,0,0.111,-13.286,0.0541,126.24,0.206,1
863,مصيبه,1,1We8FfjYtVobDnvvSosvwv,قربي,spotify:track:1We8FfjYtVobDnvvSosvwv,0.546,0.673,0.662,1.01e-06,0.0702,-6.47,0.111,84.171,0.794,21
864,مصيبه,2,1Mr7oq1wGhbAshoneIQbkJ,ماجاني النوم,spotify:track:1Mr7oq1wGhbAshoneIQbkJ,0.163,0.681,0.688,6.39e-06,0.049,-6.679,0.126,86.538,0.939,15
865,مصيبه,3,5IX0ebfjv9o7weodgnjhYx,تحدونا,spotify:track:5IX0ebfjv9o7weodgnjhYx,0.52,0.376,0.723,0,0.0981,-5.692,0.301,208.066,0.7,16
866,مصيبه,4,3Px24Yzce30buZ1rIoMw5u,البايع,spotify:track:3Px24Yzce30buZ1rIoMw5u,0.151,0.424,0.734,0,0.0833,-6.649,0.229,81.054,0.655,17
867,مصيبه,5,2NUTwqCHZWLFsK32ijtH1m,ويلو,spotify:track:2NUTwqCHZWLFsK32ijtH1m,0.41,0.617,0.773,3.59e-06,0.0377,-3.512,0.16,77.958,0.906,31
868,مصيبه,6,20Pweo9wBHRyjAZ3kCklMR,تحسب إنك,spotify:track:20Pweo9wBHRyjAZ3kCklMR,0.0975,0.418,0.696,1.59e-06,0.0708,-7.147,0.0999,81.641,0.686,9
869,مصيبه,7,5TEPLUp7pDoBzekLy9zbVk,مصيبه,spotify:track:5TEPLUp7pDoBzekLy9zbVk,0.0552,0.579,0.76,0,0.0629,-6.09,0.143,75.078,0.815,10
870,مصيبه,8,3E4MTIreJSTDbcBMMLbHkK,كلٍ تغنى لي,spotify:track:3E4MTIreJSTDbcBMMLbHkK,0.15,0.52,0.832,0,0.203,-5.428,0.17,81.661,0.747,11
871,مصيبه,9,6TW09wJuwFPbqb1GnfhMOi,زودتها,spotify:track:6TW09wJuwFPbqb1GnfhMOi,0.209,0.612,0.762,0,0.149,-5.963,0.102,88.651,0.668,8
872,مصيبه,10,4N0oyCudblRGc2Av99WX8R,تذكرين,spotify:track:4N0oyCudblRGc2Av99WX8R,0.308,0.563,0.642,5.02e-05,0.151,-7.043,0.0513,129.88,0.369,12
873,مصيبه,11,2idPmMpZYW8L3gABjKi4Xw,راحت علّي,spotify:track:2idPmMpZYW8L3gABjKi4Xw,0.0218,0.583,0.785,0,0.174,-4.71,0.0543,144.931,0.405,6
874,مصيبه,12,3nnSyj6bxv3nQ3DF5VFRcY,حلال فيه الجرح,spotify:track:3nnSyj6bxv3nQ3DF5VFRcY,0.07,0.683,0.811,0,0.0402,-6.981,0.195,90.931,0.699,9
875,مصيبه,13,0ZTTSARI8B1OQUadA16J0z,ياقلبي,spotify:track:0ZTTSARI8B1OQUadA16J0z,0.349,0.579,0.752,0,0.0696,-6.566,0.0992,139.994,0.708,9
876,مصيبه,14,6MVg3xg50hWPdZMjhROtXo,محلاه,spotify:track:6MVg3xg50hWPdZMjhROtXo,0.15,0.678,0.651,0,0.0308,-6.83,0.151,81.923,0.935,17
