album_name,song_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
Baada Aal Bal,Baada Aal Bal,0.522,0.593,0.703,0.159,0.16899999999999998,-6.774,0.0408,131.966,0.728,23
Baada Aal Bal,Nasiti Ensak,0.392,0.474,0.6459999999999999,0.00023199999999999997,0.0957,-6.484,0.0407,120.069,0.365,23
Baada Aal Bal,Weftara'ena,0.6609999999999999,0.302,0.622,0.431,0.0953,-6.922999999999999,0.0362,101.23,0.501,19
Baada Aal Bal,Rouh,0.52,0.428,0.7190000000000001,0.000843,0.105,-6.075,0.0436,171.93,0.5770000000000001,28
Baada Aal Bal,Majrooh,0.34600000000000003,0.34600000000000003,0.588,8.14e-06,0.212,-10.28,0.0443,163.785,0.40399999999999997,24
الله اعلم,انسي اللي راح,0.217,0.74,0.721,4.51e-05,0.135,-8.154,0.075,113.98100000000001,0.8079999999999999,26
الله اعلم,اللي انت شايفه,0.41600000000000004,0.636,0.6659999999999999,2.65e-05,0.265,-7.231,0.11,170.041,0.449,23
الله اعلم,الله اعلم,0.27899999999999997,0.613,0.743,0.00026000000000000003,0.354,-8.328,0.0416,163.855,0.531,33
الله اعلم,انا بحبك,0.023,0.67,0.828,0.00663,0.0703,-8.427,0.0361,125.01899999999999,0.5870000000000001,22
الله اعلم,قلبي عايش,0.217,0.7340000000000001,0.706,0.0212,0.0692,-7.892,0.033,88.015,0.833,29
الله اعلم,غايب عني ليه,0.145,0.7659999999999999,0.684,0.00247,0.0437,-7.997999999999999,0.0413,129.97799999999998,0.667,19
الله اعلم,لحظة لؤي,0.348,0.653,0.763,0.000753,0.259,-8.413,0.0339,104.005,0.6,23
الله اعلم,كنت مفكر,0.23800000000000002,0.505,0.669,0.00409,0.31,-8.385,0.0572,113.311,0.529,33
الله اعلم,بوسني صالحني,0.18,0.644,0.73,0.00025499999999999996,0.298,-8.525,0.051,80.988,0.856,16
الله اعلم,امبارح بليل,0.0414,0.67,0.7290000000000001,0.00518,0.152,-8.521,0.0319,109.979,0.322,19
الله اعلم,ودعتك,0.19399999999999998,0.573,0.6890000000000001,0.0129,0.131,-8.544,0.0844,184.12599999999998,0.524,20
الله اعلم,اخدني معك,0.225,0.506,0.623,0.000153,0.0482,-8.804,0.063,176.247,0.276,45
Hafla 2004,Law Faker,0.81,0.44,0.748,0.0,0.77,-6.7829999999999995,0.0752,103.322,0.6829999999999999,12
Hafla 2004,Sidi Rohi,0.698,0.48,0.892,3.92e-06,0.8759999999999999,-6.127000000000001,0.113,102.085,0.7609999999999999,9
Hafla 2004,Ma’agool,0.693,0.46299999999999997,0.782,4.8100000000000004e-05,0.7140000000000001,-6.728,0.0572,108.152,0.614,22
Hafla 2004,Ya Ghayeb,0.6829999999999999,0.308,0.8640000000000001,4.06e-06,0.715,-5.75,0.12,107.875,0.5720000000000001,44
Hafla 2004,Hobbak Khayal,0.7659999999999999,0.33899999999999997,0.759,1.93e-06,0.8640000000000001,-6.207999999999999,0.091,137.344,0.64,18
Hafla 2004,Ya Habibi Ta’ala,0.517,0.41,0.8370000000000001,0.0,0.769,-5.776,0.065,130.186,0.698,18
Hafla 2004,Meta Habibi,0.78,0.442,0.8490000000000001,2.5300000000000002e-05,0.935,-6.4670000000000005,0.157,107.28399999999999,0.815,18
Hafla 2004,Dehkat Aldonya,0.6970000000000001,0.42200000000000004,0.85,1.4599999999999999e-05,0.722,-6.461,0.0563,135.418,0.644,19
Hafla 2004,La Telomuni,0.732,0.42200000000000004,0.7509999999999999,6.12e-06,0.6759999999999999,-6.516,0.06,143.779,0.955,7
Hafla 2004,Baya’a Al Qoloub,0.8170000000000001,0.267,0.698,0.0,0.9470000000000001,-6.2410000000000005,0.168,184.52,0.573,12
Saharni El Shok,Saharni El Shok,0.23800000000000002,0.6890000000000001,0.672,4.84e-05,0.32799999999999996,-8.132,0.0357,123.03399999999999,0.365,18
Saharni El Shok,Gouwaya,0.171,0.644,0.912,7.52e-05,0.0449,-7.49,0.0301,130.015,0.9620000000000001,11
Saharni El Shok,Ya Habibi,0.0569,0.725,0.935,0.00636,0.077,-7.641,0.0464,109.988,0.84,9
Saharni El Shok,Tadri Leh,0.514,0.59,0.752,0.000769,0.0628,-8.137,0.0476,96.98899999999999,0.614,19
Saharni El Shok,Awal Ma Bashoufak,0.33299999999999996,0.684,0.597,0.0003,0.124,-7.739,0.059000000000000004,169.99400000000003,0.841,19
Saharni El Shok,Nar El Shok,0.0932,0.586,0.879,0.0831,0.41,-8.704,0.0386,104.98899999999999,0.614,19
Saharni El Shok,Min Awal Omri,0.331,0.6759999999999999,0.7659999999999999,0.0314,0.0703,-6.38,0.0354,120.055,0.7959999999999999,7
Saharni El Shok,Khallast Kalamak,0.439,0.528,0.516,2.5e-05,0.13,-8.887,0.0428,143.937,0.33299999999999996,6
Saharni El Shok,Snin El Shok,0.158,0.662,0.871,0.29100000000000004,0.107,-7.416,0.036000000000000004,130.035,0.941,5
Saharni El Shok,El Dor Aala Min,0.0431,0.584,0.8490000000000001,3.289999999999999e-05,0.22899999999999998,-7.547000000000001,0.0899,170.00599999999997,0.72,9
Saharni El Shok,El Hal,0.17800000000000002,0.526,0.83,0.00046699999999999997,0.0538,-8.677999999999999,0.0417,176.115,0.8759999999999999,8
Saharni El Shok,Fen Layalik,0.508,0.638,0.648,0.0111,0.13699999999999998,-8.375,0.0466,94.975,0.728,20
Saharni El Shok,Ya Hayat El Roh,0.536,0.7390000000000001,0.777,0.0008560000000000001,0.385,-7.946000000000001,0.0321,104.994,0.815,35
Saharni El Shok,Main Allak,0.7290000000000001,0.35200000000000004,0.306,5.36e-06,0.102,-7.7379999999999995,0.0304,129.16299999999998,0.25,6
Sahret Tarab,Ya Zalimni,0.779,0.314,0.522,5.58e-06,0.0975,-7.712000000000001,0.037000000000000005,119.708,0.365,4
Sahret Tarab,Mawawil,0.727,0.442,0.305,1.72e-06,0.37200000000000005,-6.67,0.0459,98.79,0.4,2
Sahret Tarab,Aghadan Alkak,0.799,0.469,0.758,0.00231,0.14400000000000002,-2.87,0.0653,98.541,0.579,3
Sahret Tarab,Ya Malikan Kalbi,0.898,0.46,0.41700000000000004,0.00021,0.71,-7.928999999999999,0.0307,113.09700000000001,0.33899999999999997,2
Sahret Tarab,Lana L'lah,0.6990000000000001,0.6579999999999999,0.64,0.0389,0.126,-8.354,0.0346,110.43,0.8370000000000001,2
Sahret Tarab,Zayl' Assal,0.821,0.318,0.4,1.25e-06,0.0898,-10.782,0.0464,93.838,0.53,5
بياع القلوب,عشقتك,0.17,0.723,0.629,0.0,0.105,-13.145999999999999,0.0548,151.467,0.915,5
بياع القلوب,بياع القلوب,0.262,0.627,0.573,0.000125,0.141,-12.335999999999999,0.0338,83.939,0.905,7
بياع القلوب,عيونه سود,0.382,0.6859999999999999,0.584,7.9e-06,0.0845,-13.642000000000001,0.0394,94.637,0.805,4
بياع القلوب,زيد الملام,0.48700000000000004,0.628,0.5760000000000001,3.82e-06,0.284,-13.127,0.0394,159.476,0.902,1
بياع القلوب,أمعى تصدقني,0.528,0.703,0.5429999999999999,4.07e-06,0.0987,-12.234000000000002,0.0743,93.99799999999999,0.642,2
بياع القلوب,أول حب,0.225,0.604,0.738,8.24e-06,0.0685,-11.860999999999999,0.0577,175.231,0.9590000000000001,2
بياع القلوب,أحبابي,0.309,0.6409999999999999,0.6990000000000001,0.00011100000000000001,0.0605,-12.195,0.0427,159.372,0.92,1
بياع القلوب,مليت أنا أعذار,0.418,0.573,0.591,0.0019199999999999998,0.307,-12.833,0.0484,175.325,0.619,2
والله زمان,متى حبيبي متى,0.384,0.486,0.777,0.00011,0.405,-11.374,0.0427,188.13299999999998,0.878,3
والله زمان,يلي اشتروك بالذهب,0.35600000000000004,0.542,0.7559999999999999,0.00010700000000000001,0.39799999999999996,-11.144,0.0478,175.988,0.759,1
والله زمان,عدي ولا تسلمشى,0.28600000000000003,0.49,0.7120000000000001,5.720000000000001e-05,0.466,-10.623,0.0501,177.95,0.895,1
والله زمان,كل الحلوين,0.214,0.631,0.731,7.57e-06,0.261,-10.606,0.0323,95.009,0.792,1
والله زمان,والله زمان,0.0969,0.625,0.6990000000000001,0.0,0.16899999999999998,-11.913,0.0556,96.17299999999999,0.7659999999999999,1
والله زمان,مصيرك حبيبي,0.203,0.5429999999999999,0.579,1.32e-06,0.0598,-12.515,0.0593,175.007,0.85,1
والله زمان,يا تكون حبيبي,0.349,0.532,0.624,4.8899999999999996e-05,0.0911,-11.052999999999999,0.0429,176.18,0.7859999999999999,2
والله زمان,نظره واحده,0.263,0.6990000000000001,0.6729999999999999,0.000392,0.043,-10.886,0.0413,99.16,0.8370000000000001,1
يا غافية قومي,تذكرين,0.53,0.591,0.688,0.0,0.321,-5.659,0.0469,130.035,0.6659999999999999,1
يا غافية قومي,يا غافية قومي,0.368,0.513,0.722,0.0,0.353,-4.202,0.0485,141.92700000000002,0.45,1
يا غافية قومي,كتبت لك خط,0.5539999999999999,0.452,0.731,0.0,0.175,-4.724,0.102,187.99599999999998,0.645,1
يا غافية قومي,أنا سمعت إسمك,0.45399999999999996,0.524,0.8059999999999999,5.15e-06,0.158,-3.529,0.0813,139.983,0.375,0
يا غافية قومي,تضحك معي,0.522,0.601,0.7559999999999999,0.0,0.159,-3.304,0.0414,143.892,0.777,0
يا غافية قومي,تساوت,0.326,0.6659999999999999,0.9179999999999999,0.0,0.239,-3.6889999999999996,0.0706,81.012,0.934,0
يا غافية قومي,مريت,0.382,0.534,0.644,0.0,0.31,-4.417,0.0358,129.987,0.479,0
يا غافية قومي,أستطيع,0.162,0.451,0.7390000000000001,0.0,0.0679,-2.812,0.0665,133.361,0.342,0
يا غافية قومي,أنا من أكون,0.37200000000000005,0.622,0.774,0.0,0.544,-3.648,0.0633,129.89600000000002,0.579,2
يا غافية قومي,وين الدليل,0.255,0.606,0.807,0.0,0.275,-3.358,0.049,138.002,0.722,0
يا غافية قومي,أحلي خبر,0.642,0.7120000000000001,0.735,0.0,0.429,-3.508,0.0384,105.959,0.8009999999999999,0
يا غافية قومي,ابيك,0.131,0.564,0.8740000000000001,1.04e-06,0.138,-5.486000000000001,0.198,130.036,0.435,0
يا راحلة,يا راحلة,0.0649,0.483,0.684,0.0,0.205,-5.525,0.039,135.92700000000002,0.271,2
يا راحلة,ابعد,0.105,0.462,0.9059999999999999,0.0,0.303,-4.401,0.0782,82.883,0.9129999999999999,1
يا راحلة,وضوح,0.0947,0.335,0.688,0.0,0.311,-4.973,0.0392,137.971,0.363,1
يا راحلة,راعني,0.145,0.5720000000000001,0.8,0.000587,0.0843,-4.86,0.0375,131.97,0.473,1
يا راحلة,كلي وله,0.175,0.5670000000000001,0.718,0.0,0.0988,-4.743,0.0549,141.903,0.6759999999999999,1
يا راحلة,سلم,0.201,0.6659999999999999,0.7140000000000001,3.5600000000000005e-05,0.0888,-5.343,0.0509,137.946,0.49700000000000005,1
عالي السكوت,عالي السكوت,0.203,0.48,0.616,2.62e-06,0.0977,-4.013999999999999,0.0294,139.97299999999998,0.309,5
عالي السكوت,الله معـــاك,0.36200000000000004,0.43700000000000006,0.84,5.71e-06,0.0885,-3.9389999999999996,0.0543,111.77600000000001,0.6829999999999999,5
عالي السكوت,خــريــف,0.26,0.47200000000000003,0.8059999999999999,0.0,0.105,-4.505,0.0522,141.19799999999998,0.35200000000000004,4
عالي السكوت,روحي فداه,0.731,0.622,0.49700000000000005,2.06e-06,0.33,-4.466,0.0286,104.90299999999999,0.503,5
عود 2,Sehert El Lyel,0.8190000000000001,0.521,0.84,0.0,0.165,0.843,0.0322,96.345,0.589,21
عود 2,Yal Habib Al Ghali,0.637,0.568,0.706,2.32e-06,0.185,-3.2110000000000003,0.0348,147.05100000000002,0.733,15
عود 2,Ghafal El Hamm Qalbi,0.846,0.589,0.787,0.0,0.0986,-0.077,0.0319,144.408,0.6709999999999999,20
عود 2,Ya Aashiri,0.677,0.508,0.7509999999999999,3.56e-06,0.106,-1.202,0.0334,96.958,0.74,13
عود 2,Ekhtalafna Meen,0.838,0.483,0.718,0.0,0.39399999999999996,-1.006,0.0319,142.505,0.488,27
عود 2,Tenaseni,0.82,0.41700000000000004,0.667,0.0,0.0899,-0.172,0.042,182.21599999999998,0.568,13
عود 2,Youm Aqbalat,0.765,0.561,0.841,0.000323,0.0715,-1.102,0.0421,81.956,0.435,14
عود 2,Tenshed An Al Hal,0.6459999999999999,0.643,0.8690000000000001,0.0,0.12,-0.603,0.0318,153.89600000000002,0.892,18
عود 2,Marratni Al Doniya,0.672,0.465,0.929,0.007409999999999999,0.674,-2.082,0.032,142.431,0.9640000000000001,19
عود 2,Ala Al Bal,0.833,0.491,0.607,0.0,0.161,-1.6340000000000001,0.0326,142.215,0.59,28
عود 2,Namat Oyouni Ala Hesnak,0.49200000000000005,0.6729999999999999,0.813,0.213,0.212,-1.4509999999999998,0.0405,146.566,0.831,13
عود 2,El Jarh Arham,0.8,0.439,0.669,3.48e-06,0.0966,-4.006,0.0358,138.489,0.607,12
Balean Aleha Elhob,Amout We Areaf,0.361,0.5760000000000001,0.649,0.0,0.134,-4.428,0.0434,152.06799999999998,0.753,1
Balean Aleha Elhob,Balean Aleha Elhob,0.155,0.519,0.647,0.0,0.10300000000000001,-4.386,0.0321,141.985,0.299,1
Balean Aleha Elhob,Hawalt,0.24100000000000002,0.586,0.72,0.0,0.0519,-4.538,0.0682,141.97899999999998,0.619,1
Balean Aleha Elhob,Hes Taar,0.35700000000000004,0.68,0.649,9.16e-06,0.265,-6.638,0.0271,100.027,0.637,1
Balean Aleha Elhob,Kalam El Qalab,0.24,0.579,0.618,0.0,0.105,-4.904,0.0362,144.984,0.465,1
Balean Aleha Elhob,Najm Aleye,0.23199999999999998,0.513,0.747,0.0,0.12,-3.773,0.0501,137.88299999999998,0.44799999999999995,1
Balean Aleha Elhob,Shakaak ElNouman,0.11199999999999999,0.526,0.868,0.0,0.0893,-6.95,0.0727,163.963,0.838,0
Balean Aleha Elhob,Shekenalak,0.787,0.605,0.755,0.0,0.0555,-4.875,0.0325,98.01700000000001,0.6890000000000001,1
Balean Aleha Elhob,Wahda Be Wahda,0.243,0.65,0.785,0.0,0.0667,-5.104,0.0487,100.03,0.948,0
Mohammad Abdu Songs,Ma Kan Lh Daee,0.264,0.5429999999999999,0.7140000000000001,0.0,0.127,-6.066,0.177,159.856,0.6559999999999999,4
Mohammad Abdu Songs,Ya Ayoha,0.465,0.598,0.747,0.0,0.107,-8.366,0.0854,158.019,0.83,4
Mohammad Abdu Songs,Akher Tomohati,0.35,0.49700000000000005,0.865,0.0,0.0558,-7.46,0.151,82.177,0.684,4
Mohammad Abdu Songs,Layel,0.573,0.603,0.732,0.0,0.18,-7.114,0.0757,87.50299999999999,0.672,2
Mohammad Abdu Songs,Faman Allah,0.127,0.648,0.8370000000000001,0.0,0.20600000000000002,-4.8919999999999995,0.0889,157.924,0.8,2
Mohammad Abdu Songs,Alla Khalaq,0.25,0.5720000000000001,0.655,0.0,0.0907,-7.382999999999999,0.134,159.887,0.862,2
Mohammad Abdu Songs,Adab,0.5770000000000001,0.5489999999999999,0.6679999999999999,6.22e-06,0.263,-7.74,0.12,158.159,0.442,2
Mohammad Abdu Songs,Qemt Al Damaa,0.0972,0.589,0.662,4.4e-06,0.0564,-9.264,0.0463,78.999,0.602,1
Mohammad Abdu Songs,Hawa Al Emarat,0.466,0.546,0.66,0.0,0.17,-8.365,0.196,155.98,0.373,1
Mohammad Abdu Songs,Hokomt Al Hob,0.23399999999999999,0.539,0.7709999999999999,0.0,0.0779,-4.5969999999999995,0.0458,82.89399999999999,0.655,1
Mohammad Abdu Songs,Dniya Al Qaseed,0.203,0.614,0.698,3.07e-06,0.525,-8.101,0.0981,158.02700000000002,0.7340000000000001,1
Wahdak,Allah Alalim,0.32299999999999995,0.552,0.758,0.0,0.121,-8.406,0.0445,159.94799999999998,0.6970000000000001,5
Wahdak,Alqolob Ashab,0.233,0.5429999999999999,0.802,2.06e-06,0.29600000000000004,-10.302,0.0794,176.049,0.583,2
Wahdak,Bahir Aloyon,0.205,0.605,0.713,1.24e-06,0.0667,-8.068999999999999,0.0492,137.96,0.804,2
Wahdak,Albariha,0.0984,0.516,0.48700000000000004,3.27e-06,0.0947,-9.123,0.0266,108.065,0.151,1
Wahdak,Salim,0.128,0.6679999999999999,0.6779999999999999,0.0,0.0796,-8.003,0.18100000000000002,85.973,0.5,1
Wahdak,Wahdak,0.37799999999999995,0.631,0.605,0.0,0.177,-9.574,0.0619,128.065,0.5660000000000001,1
Wahdak,Wahashni Zamanak,0.0624,0.614,0.493,0.0,0.154,-8.492,0.0296,142.046,0.162,3
Wahdak,Shakhbarak,0.0361,0.563,0.7440000000000001,2.39e-06,0.259,-7.3839999999999995,0.0549,150.007,0.514,7
La Warabi,La Warabi,0.9390000000000001,0.254,0.327,0.8170000000000001,0.452,-16.13,0.0555,175.545,0.38799999999999996,11
La Warabi,Al Sail,0.44,0.608,0.289,1.24e-06,0.113,-17.116,0.0771,153.622,0.5820000000000001,16
La Warabi,Law Kalaftini Al Mahabah,0.33899999999999997,0.5770000000000001,0.36200000000000004,0.00144,0.397,-11.244000000000002,0.10400000000000001,117.714,0.586,7
La Warabi,Galbi Yalli,0.42100000000000004,0.258,0.456,0.0033200000000000005,0.84,-17.718,0.0549,143.102,0.413,12
La Warabi,Min Badi Al Wagt,0.919,0.619,0.11699999999999999,0.0155,0.107,-20.24,0.0607,70.41199999999999,0.8320000000000001,22
La Warabi,Wain Ahib Al Layalh,0.8320000000000001,0.436,0.373,1.1599999999999999e-05,0.14800000000000002,-14.32,0.081,206.804,0.894,14
La Warabi,Hala Bel Tayeb Al Ghali,0.0619,0.42700000000000005,0.46799999999999997,0.0,0.17800000000000002,-9.937000000000001,0.0675,170.77700000000002,0.718,13
La Warabi,Warayum,0.8490000000000001,0.321,0.33399999999999996,0.0282,0.306,-19.357,0.0496,83.26799999999999,0.605,7
Law Wafeet,Law Wafeet,0.872,0.657,0.40399999999999997,0.0,0.406,-12.411,0.0767,110.23100000000001,0.506,17
Law Wafeet,Li Thalath Ayam,0.0415,0.265,0.41600000000000004,0.0,0.653,-18.753,0.0719,162.25799999999998,0.5870000000000001,12
Law Wafeet,Layali Najd,0.6890000000000001,0.49700000000000005,0.26899999999999996,6.979999999999999e-05,0.284,-15.727,0.0406,77.945,0.44299999999999995,13
Law Wafeet,Laytaik Maei Dayem,0.6990000000000001,0.341,0.38,0.0,0.8059999999999999,-13.253,0.0383,112.963,0.6759999999999999,8
Law Wafeet,Laytim Maei Sahir,0.0256,0.5760000000000001,0.647,1.51e-06,0.23,-11.814,0.0918,163.132,0.713,8
Law Wafeet,Muzhilah,0.27699999999999997,0.436,0.544,0.0,0.6,-13.362,0.11,147.637,0.647,25
Law Wafeet,Laylat Khamees,0.9209999999999999,0.349,0.599,0.000177,0.7140000000000001,-8.704,0.0323,148.83100000000002,0.536,17
Law Wafeet,Ma Bagalli Galb,0.887,0.474,0.22899999999999998,0.0119,0.113,-20.189,0.0367,146.509,0.6579999999999999,12
Ma Fi Daii,Mafi Daii,0.927,0.507,0.225,0.47,0.0851,-20.069000000000003,0.105,110.87299999999999,0.784,2
Ma Fi Daii,Mali Araha,0.649,0.517,0.311,0.0,0.135,-16.191,0.0438,158.373,0.621,1
Ma Fi Daii,Mali Ghena Annak,0.588,0.606,0.212,0.00014,0.10300000000000001,-17.029,0.0478,96.566,0.556,1
Ma Fi Daii,Majomooat Ensan,0.151,0.595,0.7509999999999999,0.0,0.0456,-9.235,0.114,157.983,0.7829999999999999,3
Ma Fi Daii,Majnounha,0.8340000000000001,0.5479999999999999,0.222,0.00124,0.0711,-19.652,0.0371,144.673,0.628,3
Ma Fi Daii,Muhtaj Laha,0.688,0.44799999999999995,0.40299999999999997,0.0,0.14400000000000002,-17.39,0.0645,179.45,0.883,1
Ma Fi Daii,Balkhair,0.743,0.547,0.267,0.00877,0.5660000000000001,-16.785,0.0523,157.363,0.493,1
Ma Fi Daii,Gali Al Hatham,0.27399999999999997,0.499,0.428,0.00032,0.41600000000000004,-13.972000000000001,0.248,152.904,0.315,1
Ma Fi Daii,Etna,0.8079999999999999,0.379,0.20800000000000002,0.00417,0.222,-19.459,0.0547,165.643,0.535,1
Agrab Al Nass,Agrab Al Nass,0.737,0.541,0.27399999999999997,0.00022999999999999998,0.20800000000000002,-15.924000000000001,0.0444,156.257,0.494,12
Agrab Al Nass,Aglagni Al Tarr,0.905,0.552,0.43,0.7909999999999999,0.107,-13.626,0.0388,89.193,0.865,7
Agrab Al Nass,Al Amakin,0.198,0.276,0.635,0.0,0.677,-7.497999999999999,0.0566,149.037,0.556,30
Agrab Al Nass,Al Brouaz,0.493,0.27699999999999997,0.3,0.0,0.703,-16.51,0.0608,74.214,0.505,12
Agrab Al Nass,Al Tamani,0.6629999999999999,0.451,0.515,0.0,0.924,-16.144000000000002,0.0541,153.78,0.8390000000000001,10
Agrab Al Nass,Al Rasyaeel,0.609,0.319,0.506,0.0006940000000000001,0.133,-10.964,0.0361,141.437,0.34299999999999997,13
Agrab Al Nass,Al Sahil Al Shargi,0.85,0.491,0.664,7.879999999999999e-05,0.156,-11.114,0.0449,82.973,0.8,11
Ala Albal,Ala Albal,0.753,0.537,0.342,0.0,0.0951,-14.735,0.0431,156.041,0.775,14
Ala Albal,Murtah Ahibak,0.9209999999999999,0.652,0.22,0.511,0.10800000000000001,-20.121,0.0645,149.836,0.6709999999999999,14
Ala Albal,Abaad,0.0779,0.32799999999999996,0.517,0.0,0.34700000000000003,-15.195,0.0817,161.005,0.742,18
Ala Albal,Abatizir,0.8190000000000001,0.39299999999999996,0.49,1.23e-06,0.669,-9.016,0.16,79.556,0.475,14
Ala Albal,Esmahili Ya Gharam,0.7609999999999999,0.45299999999999996,0.544,0.0,0.716,-12.005999999999998,0.051,91.18799999999999,0.631,14
Ala Albal,Ashofak Kil Youm,0.275,0.379,0.312,0.0,0.523,-19.65,0.0493,83.95100000000001,0.858,28
Ana Habibi,Ana Habibi,0.203,0.335,0.785,0.0,0.9,-7.5760000000000005,0.0579,161.14700000000002,0.861,31
Ana Habibi,Ana Wa Khili,0.39799999999999996,0.315,0.5379999999999999,0.0,0.912,-16.01,0.0622,154.32399999999998,0.69,19
Ana Habibi,Enta Mahboubi,0.586,0.272,0.43700000000000006,1.39e-06,0.331,-16.237000000000002,0.0405,149.484,0.507,15
Ana Habibi,Anwarat Begedoumak,0.7929999999999999,0.376,0.42,0.0,0.961,-22.674,0.445,156.036,0.687,12
Ana Habibi,Awah,0.743,0.626,0.299,0.000233,0.138,-17.362000000000002,0.038,136.487,0.5429999999999999,11
Ana Habibi,Ayouh,0.892,0.21899999999999997,0.35600000000000004,0.981,0.41600000000000004,-20.745,0.0511,80.134,0.655,14
Ban Sahi Al Tarf,Ban Sahi Al Tarf,0.925,0.507,0.225,0.503,0.0878,-20.072,0.111,110.83,0.778,1
Ban Sahi Al Tarf,Tedalal Alayna,0.631,0.515,0.311,0.0,0.0759,-16.198,0.0437,158.455,0.625,1
Ban Sahi Al Tarf,Terhab Be Ghayri,0.604,0.611,0.21100000000000002,0.000125,0.0663,-17.012999999999998,0.0484,97.34299999999999,0.547,1
Ban Sahi Al Tarf,Taal,0.156,0.596,0.7509999999999999,0.0,0.043,-9.262,0.12,157.966,0.769,2
Ban Sahi Al Tarf,Teazbni,0.8420000000000001,0.546,0.221,0.0010199999999999999,0.0705,-19.648,0.0371,144.474,0.632,2
Ban Sahi Al Tarf,Hajm Al Masafah,0.703,0.5529999999999999,0.264,0.0103,0.49,-16.776,0.0482,157.361,0.512,1
Ban Sahi Al Tarf,Helmana Al Wardi,0.309,0.484,0.434,0.000242,0.49200000000000005,-13.977,0.245,152.85299999999998,0.34299999999999997,1
Ban Sahi Al Tarf,Hamam Al Shahar,0.8190000000000001,0.41600000000000004,0.21,0.00176,0.184,-19.429000000000002,0.0602,166.203,0.53,1
Dastour,Dastour,0.941,0.267,0.326,0.835,0.18600000000000003,-16.104,0.0538,175.602,0.41200000000000003,4
Dastour,Zikrah,0.436,0.61,0.285,1.52e-06,0.0828,-17.092,0.0844,153.631,0.5760000000000001,7
Dastour,Raba Hajir,0.33299999999999996,0.5770000000000001,0.358,0.0014,0.313,-11.231,0.111,119.476,0.574,3
Dastour,Rudi Salami,0.42700000000000005,0.257,0.461,0.00285,0.85,-17.713,0.0536,144.437,0.40399999999999997,12
Dastour,Rasouli Goum,0.92,0.614,0.11800000000000001,0.0149,0.107,-20.236,0.0617,70.345,0.843,9
Dastour,Still Janahah,0.82,0.435,0.366,8.22e-06,0.115,-14.345,0.0821,205.07,0.899,6
Dastour,Sara Al Layl,0.0578,0.402,0.469,0.0,0.138,-9.954,0.0696,114.006,0.731,6
Dastour,Sikat Al Tayeheen,0.84,0.262,0.331,0.0239,0.32,-19.35,0.0487,79.657,0.607,6
Eid Al Farah,Eid Al Farah,0.522,0.397,0.33899999999999997,0.0118,0.408,-17.184,0.0357,149.17,0.74,6
Eid Al Farah,Eyounak La Tuareeha,0.0424,0.46,0.64,0.0,0.10099999999999999,-10.365,0.0551,150.254,0.603,6
Eid Al Farah,Eyouni Hazeenah,0.691,0.441,0.429,0.654,0.7,-18.577,0.0462,72.922,0.938,4
Eid Al Farah,Gafil Al Hamm,0.853,0.44799999999999995,0.221,1.42e-05,0.151,-21.671999999999997,0.0535,146.636,0.843,6
Eid Al Farah,Gareeb Al Dar,0.878,0.565,0.294,0.326,0.0664,-17.416,0.0342,141.904,0.8220000000000001,6
Eid Al Farah,Mouj Al Naseem,0.905,0.418,0.0889,0.0355,0.12,-21.603,0.076,199.40099999999998,0.601,4
Eid Al Farah,Fi Al Jou Ghaim,0.706,0.271,0.43200000000000005,8.27e-06,0.807,-16.035999999999998,0.0557,156.816,0.517,5
Eid Al Farah,Fi Eyounak,0.6609999999999999,0.542,0.39299999999999996,0.00379,0.136,-16.518,0.0489,153.692,0.8909999999999999,4
Enta Al Hawa,Enta Al Hawa,0.8109999999999999,0.39799999999999996,0.214,0.00855,0.245,-19.023,0.0618,79.148,0.522,4
Enta Al Hawa,Al Ougad,0.396,0.48100000000000004,0.299,0.0,0.337,-17.852999999999998,0.0368,154.187,0.87,5
Enta Al Hawa,Al Maazeem,0.775,0.313,0.34299999999999997,4.48e-06,0.6759999999999999,-14.584000000000001,0.0629,75.105,0.381,14
Enta Al Hawa,Al Wafa Tabbi,0.0161,0.226,0.695,2.49e-06,0.61,-13.198,0.0888,169.73,0.708,3
Enta Al Hawa,Al Wannah,0.449,0.5379999999999999,0.6829999999999999,3.6e-05,0.945,-11.125,0.0403,147.292,0.7090000000000001,5
Enta Al Hawa,Ela Man,0.637,0.426,0.401,2.51e-05,0.308,-11.862,0.0511,157.088,0.779,4
Gaswah,Gaswah,0.308,0.38799999999999996,0.6679999999999999,0.0,0.97,-7.08,0.0873,151.988,0.7290000000000001,5
Gaswah,Kan Al Wafa Tabbee,0.0345,0.222,0.402,0.0,0.541,-21.11,0.1,172.543,0.6679999999999999,4
Gaswah,Kifani Azab,0.52,0.37,0.535,4.45e-05,0.6859999999999999,-10.547,0.055,153.71,0.606,12
Gaswah,Kul Ma Gafayet,0.33399999999999996,0.35,0.502,0.0,0.473,-15.517000000000001,0.0499,149.947,0.5920000000000001,10
Gaswah,Kulak Nazar,0.0312,0.47200000000000003,0.546,0.0,0.122,-14.725,0.0616,151.387,0.7909999999999999,4
Gaswah,La Tejraheeni,0.882,0.537,0.18600000000000003,0.0017100000000000001,0.113,-18.459,0.0307,96.899,0.625,4
Gaswah,Lak Hagg Tezaal,0.8370000000000001,0.55,0.33899999999999997,0.0398,0.149,-14.525,0.086,77.28,0.755,3
